grade_id,supervisor_id,grade,date
18352,18260,9,2019-12-10 23:00:00
18353,18261,10,2019-12-22 23:00:00
18354,18261,9,2019-12-08 23:00:00
18355,18262,9,2019-12-29 23:00:00
18356,18264,6,2019-12-15 23:00:00
18357,18264,10,2019-12-13 23:00:00
18358,18265,6,2019-12-29 23:00:00
18359,18265,10,2019-12-14 23:00:00
18360,18266,7,2019-12-13 23:00:00
18361,18267,10,2019-12-22 23:00:00
18362,18268,5,2019-12-24 23:00:00
18363,18268,4,2019-12-31 23:00:00
18364,18270,10,2019-12-19 23:00:00
18365,18270,10,2019-12-18 23:00:00
18366,18272,10,2019-12-16 23:00:00
18367,18272,10,2019-12-15 23:00:00
18368,18274,8,2019-12-29 23:00:00
18369,18274,8,2019-12-21 23:00:00
18370,18277,6,2019-12-06 23:00:00
18371,18277,10,2019-12-14 23:00:00
18372,18278,8,2019-12-26 23:00:00
18373,18279,7,2019-12-25 23:00:00
18374,18279,10,2019-12-28 23:00:00
18375,18280,9,2019-12-25 23:00:00
18376,18280,7,2019-12-31 23:00:00
18377,18281,9,2019-12-30 23:00:00
18378,18281,6,2019-12-25 23:00:00
18379,18282,10,2019-12-17 23:00:00
18380,18282,10,2019-12-11 23:00:00
18381,18283,9,2019-12-25 23:00:00
18382,18284,9,2019-12-30 23:00:00
18383,18285,8,2019-12-24 23:00:00
18384,18285,10,2019-12-17 23:00:00
18385,18286,10,2019-12-12 23:00:00
18386,18287,7,2019-12-24 23:00:00
18387,18288,7,2019-12-27 23:00:00
18388,18288,10,2019-12-29 23:00:00
18389,18290,10,2019-12-22 23:00:00
18390,18291,10,2019-12-27 23:00:00
18391,18292,10,2019-12-16 23:00:00
18392,18293,4,2019-12-15 23:00:00
18393,18293,9,2019-12-25 23:00:00
18394,18295,9,2019-12-30 23:00:00
18395,18295,8,2019-12-30 23:00:00
18396,18296,10,2019-12-30 23:00:00
18397,18297,9,2019-12-16 23:00:00
18398,18297,10,2019-12-12 23:00:00
18399,18301,9,2019-12-14 23:00:00
18400,18301,7,2019-12-29 23:00:00
18401,18302,3,2019-12-31 23:00:00
18402,18303,10,2019-12-31 23:00:00
18403,18303,10,2019-12-31 23:00:00
18404,18309,7,2019-12-06 23:00:00
18405,18309,8,2019-12-17 23:00:00
18406,18310,5,2019-12-23 23:00:00
18407,18311,10,2019-12-19 23:00:00
18408,18312,9,2019-12-30 23:00:00
18409,18314,3,2019-12-31 23:00:00
18410,18316,9,2019-12-31 23:00:00
18411,18316,5,2019-12-28 23:00:00
18412,18317,9,2019-12-29 23:00:00
18413,18317,9,2019-12-28 23:00:00
18414,18319,6,2019-12-12 23:00:00
18415,18320,8,2019-12-24 23:00:00
18416,18322,8,2019-12-23 23:00:00
18417,18322,8,2019-12-21 23:00:00
18418,18324,8,2019-12-13 23:00:00
18419,18325,10,2019-12-27 23:00:00
18420,18326,4,2019-12-26 23:00:00
18421,18326,10,2019-12-14 23:00:00
18422,18327,9,2019-12-04 23:00:00
18423,18327,7,2019-12-07 23:00:00
18424,18328,10,2019-12-22 23:00:00
18425,18328,1,2019-12-08 23:00:00
18426,18329,4,2019-12-31 23:00:00
18427,18329,6,2019-12-31 23:00:00
18428,18330,9,2019-12-31 23:00:00
18429,18330,6,2019-12-31 23:00:00
18430,18331,10,2019-12-24 23:00:00
18431,18332,9,2019-12-28 23:00:00
18432,18334,9,2019-12-26 23:00:00
18433,18334,6,2019-12-17 23:00:00
18434,18336,10,2019-12-27 23:00:00
18435,18336,10,2019-12-18 23:00:00
18436,18338,4,2019-12-20 23:00:00
18437,18339,8,2019-12-30 23:00:00
18438,18340,8,2019-12-16 23:00:00
18439,18342,10,2019-12-10 23:00:00
18440,18342,5,2019-12-26 23:00:00
18441,18343,9,2019-12-30 23:00:00
18442,18343,6,2019-12-31 23:00:00
18443,18344,10,2019-12-30 23:00:00
18444,18345,7,2019-12-31 23:00:00
18445,18345,4,2019-12-31 23:00:00
18446,18346,5,2019-12-27 23:00:00
18447,18347,10,2019-12-11 23:00:00
18448,18348,7,2019-12-26 23:00:00
18449,18348,7,2019-12-27 23:00:00
18450,18349,2,2019-12-25 23:00:00
18451,18350,10,2019-12-25 23:00:00
18452,18352,5,2019-12-28 23:00:00
18453,18352,6,2019-12-29 23:00:00
18454,18353,10,2019-12-26 23:00:00
18455,18354,8,2019-12-31 23:00:00
18456,18354,7,2019-12-26 23:00:00
18457,18357,10,2019-12-21 23:00:00
18458,18358,8,2019-12-31 23:00:00
18459,18358,7,2019-12-16 23:00:00
18460,18359,8,2019-12-31 23:00:00
18461,18361,0,2019-12-31 23:00:00
18462,18361,7,2019-12-31 23:00:00
18463,18362,10,2019-12-23 23:00:00
18464,18365,10,2019-12-10 23:00:00
18465,18365,1,2019-12-12 23:00:00
18466,18366,9,2019-12-20 23:00:00
18467,18366,10,2019-12-15 23:00:00
18468,18367,7,2019-12-25 23:00:00
18469,18368,6,2019-12-31 23:00:00
18470,18372,9,2019-12-15 23:00:00
18471,18372,5,2019-12-09 23:00:00
18472,18373,6,2019-12-04 23:00:00
18473,18376,10,2019-12-29 23:00:00
18474,18377,4,2019-12-30 23:00:00
18475,18377,6,2019-12-27 23:00:00
18476,18378,10,2019-12-25 23:00:00
18477,18381,9,2019-12-27 23:00:00
18478,18381,9,2019-12-29 23:00:00
18479,18384,9,2019-12-31 23:00:00
18480,18384,10,2019-12-31 23:00:00
18481,18385,7,2019-12-31 23:00:00
18482,18386,10,2019-12-29 23:00:00
18483,18389,2,2019-12-25 23:00:00
18484,18389,10,2019-12-24 23:00:00
18485,18390,10,2019-12-09 23:00:00
18486,18390,8,2019-12-30 23:00:00
18487,18392,7,2019-12-11 23:00:00
18488,18395,6,2019-12-10 23:00:00
18489,18396,8,2019-12-16 23:00:00
18490,18396,6,2019-12-27 23:00:00
18491,18401,10,2019-12-23 23:00:00
18492,18401,7,2019-12-17 23:00:00
18493,18402,5,2019-12-31 23:00:00
18494,18403,8,2019-12-29 23:00:00
18495,18403,2,2019-12-31 23:00:00
18496,18404,9,2019-12-30 23:00:00
18497,18405,6,2019-12-18 23:00:00
18498,18406,10,2019-12-10 23:00:00
18499,18406,8,2019-12-29 23:00:00
18500,18409,5,2019-12-09 23:00:00
18501,18410,10,2019-12-21 23:00:00
18502,18413,8,2019-12-30 23:00:00
18503,18413,4,2019-12-30 23:00:00
18504,18415,7,2019-12-19 23:00:00
18505,18417,5,2019-12-16 23:00:00
18506,18417,4,2019-12-18 23:00:00
18507,18418,10,2019-12-09 23:00:00
18508,18418,10,2019-12-23 23:00:00
18509,18420,7,2019-12-27 23:00:00
18510,18422,9,2019-12-13 23:00:00
18511,18423,9,2019-12-31 23:00:00
18512,18423,1,2019-12-29 23:00:00
18513,18428,10,2019-12-31 23:00:00
18514,18428,10,2019-12-31 23:00:00
18515,18431,10,2019-12-04 23:00:00
18516,18432,8,2019-12-20 23:00:00
18517,18433,8,2019-12-19 23:00:00
18518,18433,5,2019-12-27 23:00:00
18519,18434,10,2019-12-31 23:00:00
18520,18435,4,2019-12-27 23:00:00
18521,18438,10,2019-12-21 23:00:00
18522,18438,10,2019-12-19 23:00:00
18523,18439,9,2019-12-19 23:00:00
18524,18439,8,2019-12-22 23:00:00
18525,18443,9,2019-12-22 23:00:00
18526,18443,9,2019-12-30 23:00:00
18527,18444,10,2019-12-21 23:00:00
18528,18446,8,2019-12-23 23:00:00
18529,18447,8,2019-12-24 23:00:00
18530,18447,5,2019-12-23 23:00:00
18531,18450,9,2019-12-20 23:00:00
18532,18450,8,2019-12-31 23:00:00
18533,18452,8,2019-12-09 23:00:00
18534,18454,7,2019-12-19 23:00:00
18535,18456,8,2019-12-20 23:00:00
18536,18456,5,2019-12-24 23:00:00
18537,18458,6,2019-12-17 23:00:00
18538,18460,10,2019-12-29 23:00:00
18539,18460,10,2019-12-17 23:00:00
18540,18461,10,2019-12-24 23:00:00
18541,18462,10,2019-12-30 23:00:00
18542,18462,6,2019-12-26 23:00:00
18543,18465,10,2019-12-19 23:00:00
18544,18469,0,2019-12-18 23:00:00
18545,18470,2,2019-12-13 23:00:00
18546,18471,9,2019-12-30 23:00:00
18547,18472,5,2019-12-30 23:00:00
18548,18472,10,2019-12-17 23:00:00
18549,18474,9,2019-12-08 23:00:00
18550,18474,8,2019-12-25 23:00:00
18551,18475,10,2019-12-10 23:00:00
18552,18475,10,2019-12-10 23:00:00
18553,18476,9,2019-12-10 23:00:00
18554,18476,10,2019-12-23 23:00:00
18555,18478,10,2019-12-18 23:00:00
18556,18481,1,2019-12-31 23:00:00
18557,18481,5,2019-12-31 23:00:00
18558,18484,9,2019-12-29 23:00:00
18559,18485,10,2019-12-19 23:00:00
18560,18486,8,2019-12-14 23:00:00
18561,18487,10,2019-12-11 23:00:00
18562,18487,9,2019-12-23 23:00:00
18563,18488,8,2019-12-17 23:00:00
18564,18488,5,2019-12-24 23:00:00
18565,18489,7,2019-12-22 23:00:00
18566,18490,8,2019-12-28 23:00:00
18567,18490,5,2019-12-25 23:00:00
18568,18491,1,2019-12-21 23:00:00
18569,18493,3,2019-12-30 23:00:00
18570,18493,6,2019-12-17 23:00:00
18571,18494,5,2019-12-18 23:00:00
18572,18495,2,2019-12-24 23:00:00
18573,18496,10,2019-12-14 23:00:00
18574,18496,10,2019-12-26 23:00:00
18575,18497,10,2019-12-10 23:00:00
18576,18497,10,2019-12-15 23:00:00
18577,18498,8,2019-12-08 23:00:00
18578,18498,10,2019-12-10 23:00:00
18579,18501,6,2019-12-17 23:00:00
18580,18502,10,2019-12-29 23:00:00
18581,18502,9,2019-12-21 23:00:00
18582,18504,5,2019-12-17 23:00:00
18583,18504,9,2019-12-14 23:00:00
18584,18505,10,2019-12-14 23:00:00
18585,18507,9,2019-12-19 23:00:00
18586,18507,10,2019-12-23 23:00:00
18587,18508,8,2019-12-15 23:00:00
18588,18509,3,2019-12-24 23:00:00
18589,18510,1,2019-12-31 23:00:00
18590,18511,2,2019-12-30 23:00:00
18591,18511,10,2019-12-30 23:00:00
18592,18512,9,2019-12-22 23:00:00
18593,18514,10,2019-12-10 23:00:00
18594,18515,10,2019-12-20 23:00:00
18595,18516,9,2019-12-31 23:00:00
18596,18520,8,2019-12-16 23:00:00
18597,18520,9,2019-12-30 23:00:00
18598,18521,6,2019-12-31 23:00:00
18599,18521,10,2019-12-28 23:00:00
18600,18523,6,2019-12-26 23:00:00
18601,18524,2,2019-12-31 23:00:00
18602,18525,10,2019-12-29 23:00:00
18603,18525,8,2019-12-20 23:00:00
18604,18526,6,2019-12-25 23:00:00
18605,18526,9,2019-12-08 23:00:00
18606,18530,6,2019-12-19 23:00:00
18607,18530,9,2019-12-30 23:00:00
18608,18532,9,2019-12-28 23:00:00
18609,18532,8,2019-12-28 23:00:00
18610,18534,6,2019-12-30 23:00:00
18611,18534,10,2019-12-28 23:00:00
18612,18535,9,2019-12-30 23:00:00
18613,18535,7,2019-12-30 23:00:00
18614,18536,10,2019-12-28 23:00:00
18615,18536,10,2019-12-28 23:00:00
18616,18537,9,2019-12-10 23:00:00
18617,18537,10,2019-12-30 23:00:00
18618,18538,10,2019-12-10 23:00:00
18619,18538,7,2019-12-28 23:00:00
18620,18539,3,2019-12-29 23:00:00
18621,18539,7,2019-12-30 23:00:00
18622,18540,4,2019-12-27 23:00:00
18623,18542,6,2019-12-22 23:00:00
18624,18543,7,2019-12-27 23:00:00
18625,18545,8,2019-12-08 23:00:00
18626,18545,8,2019-12-28 23:00:00
18627,18546,8,2019-12-15 23:00:00
18628,18546,7,2019-12-24 23:00:00
18629,18547,10,2019-12-18 23:00:00
18630,18550,10,2019-12-23 23:00:00
18631,18550,9,2019-12-09 23:00:00
18632,18552,7,2019-12-28 23:00:00
18633,18553,7,2019-12-22 23:00:00
18634,18553,10,2019-12-23 23:00:00
18635,18555,10,2019-12-31 23:00:00
18636,18555,8,2019-12-31 23:00:00
18637,18557,10,2019-12-29 23:00:00
18638,18557,0,2019-12-31 23:00:00
18639,18558,9,2019-12-27 23:00:00
18640,18558,3,2019-12-13 23:00:00
18641,18561,10,2019-12-16 23:00:00
18642,18562,9,2019-12-25 23:00:00
18643,18562,7,2019-12-28 23:00:00
18644,18565,7,2019-12-24 23:00:00
18645,18567,10,2019-12-26 23:00:00
18646,18567,5,2019-12-10 23:00:00
18647,18569,6,2019-12-17 23:00:00
18648,18569,10,2019-12-06 23:00:00
18649,18573,10,2019-12-15 23:00:00
18650,18573,2,2019-12-16 23:00:00
18651,18574,6,2019-12-23 23:00:00
18652,18574,4,2019-12-23 23:00:00
18653,18576,7,2019-12-21 23:00:00
18654,18578,10,2019-12-29 23:00:00
18655,18579,6,2019-12-27 23:00:00
18656,18580,8,2019-12-22 23:00:00
18657,18580,6,2019-12-21 23:00:00
18658,18582,9,2019-12-31 23:00:00
18659,18584,1,2019-12-28 23:00:00
18660,18584,9,2019-12-22 23:00:00
18661,18588,10,2019-12-29 23:00:00
18662,18588,9,2019-12-29 23:00:00
18663,18589,9,2019-12-19 23:00:00
18664,18589,10,2019-12-19 23:00:00
18665,18591,8,2019-12-25 23:00:00
18666,18591,5,2019-12-28 23:00:00
18667,18592,10,2019-12-27 23:00:00
18668,18593,7,2019-12-23 23:00:00
18669,18593,9,2019-12-23 23:00:00
18670,18597,9,2019-12-25 23:00:00
18671,18597,10,2019-12-28 23:00:00
18672,18598,10,2019-12-24 23:00:00
18673,18599,7,2019-12-25 23:00:00
18674,18600,8,2019-12-24 23:00:00
18675,18600,10,2019-12-24 23:00:00
18676,18605,10,2019-12-19 23:00:00
18677,18608,8,2019-12-31 23:00:00
18678,18609,8,2019-12-17 23:00:00
18679,18609,9,2019-12-30 23:00:00
18680,18610,7,2019-12-20 23:00:00
18681,18610,6,2019-12-25 23:00:00
18682,18611,7,2019-12-13 23:00:00
18683,18611,7,2019-12-26 23:00:00
18684,18612,1,2019-12-28 23:00:00
18685,18612,3,2019-12-25 23:00:00
18686,18613,9,2019-12-28 23:00:00
18687,18613,3,2019-12-22 23:00:00
18688,18616,6,2019-12-24 23:00:00
18689,18616,5,2019-12-20 23:00:00
18690,18617,10,2019-12-26 23:00:00
18691,18617,7,2019-12-23 23:00:00
18692,18619,10,2019-12-15 23:00:00
18693,18620,8,2019-12-29 23:00:00
18694,18621,10,2019-12-23 23:00:00
18695,18621,6,2019-12-15 23:00:00
18696,18622,6,2019-12-21 23:00:00
18697,18623,8,2019-12-27 23:00:00
18698,18623,9,2019-12-25 23:00:00
18699,18625,8,2019-12-21 23:00:00
18700,18625,5,2019-12-13 23:00:00
18701,18626,7,2019-12-25 23:00:00
18702,18627,8,2019-12-23 23:00:00
18703,18627,9,2019-12-23 23:00:00
18704,18628,9,2019-12-24 23:00:00
18705,18628,7,2019-12-20 23:00:00
18706,18631,5,2019-12-08 23:00:00
18707,18631,9,2019-12-10 23:00:00
18708,18632,8,2019-12-22 23:00:00
18709,18633,10,2019-12-30 23:00:00
18710,18633,9,2019-12-30 23:00:00
18711,18634,10,2019-12-31 23:00:00
18712,18634,3,2019-12-31 23:00:00
18713,18636,7,2019-12-29 23:00:00
18714,18643,7,2019-12-30 23:00:00
18715,18643,6,2019-12-31 23:00:00
18716,18645,1,2019-12-21 23:00:00
18717,18645,8,2019-12-19 23:00:00
18718,18647,10,2019-12-30 23:00:00
18719,18648,9,2019-12-29 23:00:00
18720,18648,10,2019-12-31 23:00:00
18721,18649,9,2019-12-31 23:00:00
18722,18650,8,2019-12-30 23:00:00
18723,18650,9,2019-12-28 23:00:00
18724,18651,10,2019-12-29 23:00:00
18725,18652,4,2019-12-20 23:00:00
18726,18652,9,2019-12-10 23:00:00
18727,18653,8,2019-12-05 23:00:00
18728,18653,10,2019-12-19 23:00:00
18729,18654,10,2019-12-25 23:00:00
18730,18654,5,2019-12-12 23:00:00
18731,18658,10,2019-12-25 23:00:00
18732,18661,10,2019-12-29 23:00:00
18733,18663,8,2019-12-22 23:00:00
18734,18663,9,2019-12-28 23:00:00
18735,18664,6,2019-12-27 23:00:00
18736,18665,10,2019-12-30 23:00:00
18737,18665,9,2019-12-22 23:00:00
18738,18666,10,2019-12-19 23:00:00
18739,18666,10,2019-12-27 23:00:00
18740,18668,10,2019-12-14 23:00:00
18741,18668,6,2019-12-29 23:00:00
18742,18669,7,2019-12-05 23:00:00
18743,18669,10,2019-12-08 23:00:00
18744,18670,8,2019-12-29 23:00:00
18745,18670,7,2019-12-10 23:00:00
18746,18671,9,2019-12-12 23:00:00
18747,18671,10,2019-12-21 23:00:00
18748,18673,10,2019-12-27 23:00:00
18749,18674,10,2019-12-24 23:00:00
18750,18674,7,2019-12-28 23:00:00
18751,18675,6,2019-12-19 23:00:00
18752,18675,10,2019-12-22 23:00:00
18753,18676,7,2019-12-21 23:00:00
18754,18680,9,2019-12-04 23:00:00
18755,18681,6,2019-12-17 23:00:00
18756,18682,4,2019-12-28 23:00:00
18757,18682,10,2019-12-07 23:00:00
18758,18683,9,2019-12-21 23:00:00
18759,18683,8,2019-12-09 23:00:00
18760,18685,4,2019-12-21 23:00:00
18761,18686,2,2019-12-23 23:00:00
18762,18691,10,2019-12-28 23:00:00
18763,18692,9,2019-12-16 23:00:00
18764,18692,7,2019-12-24 23:00:00
18765,18693,9,2019-12-31 23:00:00
18766,18693,10,2019-12-20 23:00:00
18767,18694,7,2019-12-17 23:00:00
18768,18694,3,2019-12-24 23:00:00
18769,18695,5,2019-12-31 23:00:00
18770,18696,10,2019-12-31 23:00:00
18771,18699,5,2019-12-27 23:00:00
18772,18699,3,2019-12-22 23:00:00
18773,18700,9,2019-12-21 23:00:00
18774,18700,7,2019-12-21 23:00:00
18775,18701,7,2019-12-23 23:00:00
18776,18702,9,2019-12-14 23:00:00
18777,18705,7,2019-12-11 23:00:00
18778,18708,7,2019-12-27 23:00:00
18779,18708,9,2019-12-27 23:00:00
18780,18710,5,2019-12-22 23:00:00
18781,18714,8,2019-12-24 23:00:00
18782,18715,6,2019-12-29 23:00:00
18783,18716,6,2019-12-31 23:00:00
18784,18719,7,2019-12-24 23:00:00
18785,18720,10,2019-12-19 23:00:00
18786,18720,10,2019-12-29 23:00:00
18787,18722,6,2019-12-18 23:00:00
18788,18725,10,2019-12-27 23:00:00
18789,18725,8,2019-12-28 23:00:00
18790,18726,10,2019-12-16 23:00:00
18791,18728,8,2019-12-28 23:00:00
18792,18728,9,2019-12-16 23:00:00
18793,18730,5,2019-12-19 23:00:00
18794,18734,10,2019-12-31 23:00:00
18795,18736,9,2019-12-29 23:00:00
18796,18736,9,2019-12-26 23:00:00
18797,18739,4,2019-12-16 23:00:00
18798,18739,3,2019-12-25 23:00:00
18799,18740,7,2019-12-22 23:00:00
18800,18740,8,2019-12-25 23:00:00
18801,18741,2,2019-12-30 23:00:00
18802,18742,7,2019-12-23 23:00:00
18803,18743,7,2019-12-14 23:00:00
18804,18745,10,2019-12-25 23:00:00
18805,18746,9,2019-12-23 23:00:00
18806,18748,4,2019-12-31 23:00:00
18807,18748,10,2019-12-31 23:00:00
18808,18750,2,2019-12-31 23:00:00
18809,18750,10,2019-12-29 23:00:00
18810,18751,9,2019-12-27 23:00:00
18811,18753,10,2019-12-21 23:00:00
18812,18753,2,2019-12-21 23:00:00
18813,18754,9,2019-12-19 23:00:00
18814,18754,8,2019-12-18 23:00:00
18815,18757,2,2019-12-14 23:00:00
18816,18758,9,2019-12-23 23:00:00
18817,18759,10,2019-12-29 23:00:00
18818,18759,7,2019-12-31 23:00:00
18819,18760,7,2019-12-30 23:00:00
18820,18760,10,2019-12-30 23:00:00
18821,18761,8,2019-12-18 23:00:00
18822,18762,10,2019-12-25 23:00:00
18823,18763,8,2019-12-25 23:00:00
18824,18764,9,2019-12-30 23:00:00
18825,18765,6,2019-12-31 23:00:00
18826,18766,7,2019-12-28 23:00:00
18827,18767,8,2019-12-29 23:00:00
18828,18767,10,2019-12-28 23:00:00
18829,18768,7,2019-12-10 23:00:00
18830,18769,9,2019-12-18 23:00:00
18831,18770,8,2019-12-21 23:00:00
18832,18770,10,2019-12-22 23:00:00
18833,18771,3,2019-12-29 23:00:00
18834,18772,8,2019-12-19 23:00:00
18835,18774,10,2019-12-22 23:00:00
18836,18777,8,2019-12-27 23:00:00
18837,18777,9,2019-12-12 23:00:00
18838,18778,5,2019-12-20 23:00:00
18839,18778,6,2019-12-13 23:00:00
18840,18779,3,2019-12-16 23:00:00
18841,18781,2,2019-12-16 23:00:00
18842,18782,9,2019-12-23 23:00:00
18843,18782,7,2019-12-30 23:00:00
18844,18784,5,2019-12-30 23:00:00
18845,18784,4,2019-12-29 23:00:00
18846,18786,3,2019-12-23 23:00:00
18847,18787,8,2019-12-22 23:00:00
18848,18788,8,2019-12-26 23:00:00
18849,18790,4,2019-12-31 23:00:00
18850,18791,10,2019-12-31 23:00:00
18851,18791,6,2019-12-31 23:00:00
18852,18794,10,2019-12-31 23:00:00
18853,18794,5,2019-12-31 23:00:00
18854,18796,7,2019-12-21 23:00:00
18855,18796,10,2019-12-30 23:00:00
18856,18800,10,2019-12-10 23:00:00
18857,18800,4,2019-12-16 23:00:00
18858,18802,5,2019-12-19 23:00:00
18859,18803,4,2019-12-22 23:00:00
18860,18803,10,2019-12-23 23:00:00
18861,18804,8,2019-12-10 23:00:00
18862,18806,4,2019-12-16 23:00:00
18863,18806,9,2019-12-19 23:00:00
18864,18807,10,2019-12-31 23:00:00
18865,18807,8,2019-12-31 23:00:00
18866,18808,7,2019-12-14 23:00:00
18867,18809,5,2019-12-29 23:00:00
18868,18810,6,2019-12-31 23:00:00
18869,18810,6,2019-12-14 23:00:00
18870,18811,8,2019-12-29 23:00:00
18871,18812,9,2019-12-22 23:00:00
18872,18815,6,2019-12-27 23:00:00
18873,18817,9,2019-12-17 23:00:00
18874,18817,9,2019-12-30 23:00:00
18875,18819,5,2019-12-30 23:00:00
18876,18820,5,2019-12-23 23:00:00
18877,18820,6,2019-12-25 23:00:00
18878,18821,7,2019-12-14 23:00:00
18879,18822,9,2019-12-19 23:00:00
18880,18822,9,2019-12-12 23:00:00
18881,18824,9,2019-12-26 23:00:00
18882,18825,0,2019-12-29 23:00:00
18883,18825,10,2019-12-31 23:00:00
18884,18826,7,2019-12-30 23:00:00
18885,18826,9,2019-12-30 23:00:00
18886,18827,10,2019-12-29 23:00:00
18887,18828,8,2019-12-28 23:00:00
18888,18829,9,2019-12-29 23:00:00
18889,18829,10,2019-12-31 23:00:00
18890,18830,10,2019-12-24 23:00:00
18891,18833,10,2019-12-29 23:00:00
18892,18833,9,2019-12-27 23:00:00
18893,18834,7,2019-12-28 23:00:00
18894,18835,4,2019-12-27 23:00:00
18895,18835,10,2019-12-20 23:00:00
18896,18838,9,2019-12-19 23:00:00
18897,18839,8,2019-12-15 23:00:00
18898,18839,5,2019-12-26 23:00:00
18899,18840,8,2019-12-31 23:00:00
18900,18843,8,2019-12-27 23:00:00
18901,18843,9,2019-12-29 23:00:00
18902,18845,6,2019-12-26 23:00:00
18903,18845,9,2019-12-26 23:00:00
18904,18846,8,2019-12-28 23:00:00
18905,18846,5,2019-12-21 23:00:00
18906,18848,5,2019-12-17 23:00:00
18907,18849,6,2019-12-21 23:00:00
18908,18849,10,2019-12-30 23:00:00
18909,18850,9,2019-12-26 23:00:00
18910,18852,10,2019-12-14 23:00:00
18911,18852,10,2019-12-17 23:00:00
18912,18853,9,2019-12-26 23:00:00
18913,18853,10,2019-12-10 23:00:00
18914,18854,8,2019-12-23 23:00:00
18915,18854,8,2019-12-28 23:00:00
18916,18859,8,2019-12-29 23:00:00
18917,18859,4,2019-12-29 23:00:00
18918,18861,7,2019-12-31 23:00:00
18919,18863,8,2019-12-16 23:00:00
18920,18863,2,2019-12-31 23:00:00
18921,18864,7,2019-12-31 23:00:00
18922,18866,10,2019-12-10 23:00:00
18923,18867,5,2019-12-10 23:00:00
18924,18868,7,2019-12-27 23:00:00
18925,18868,8,2019-12-29 23:00:00
18926,18875,10,2019-12-30 23:00:00
18927,18875,8,2019-12-20 23:00:00
18928,18876,10,2019-12-15 23:00:00
18929,18876,6,2019-12-19 23:00:00
18930,18877,8,2019-12-21 23:00:00
18931,18877,5,2019-12-13 23:00:00
18932,18879,3,2019-12-31 23:00:00
18933,18880,0,2019-12-31 23:00:00
18934,18880,5,2019-12-31 23:00:00
18935,18883,5,2019-12-10 23:00:00
18936,18883,6,2019-12-12 23:00:00
18937,18886,9,2019-12-31 23:00:00
18938,18887,8,2019-12-29 23:00:00
18939,18888,7,2019-12-31 23:00:00
18940,18888,10,2019-12-31 23:00:00
18941,18889,9,2019-12-30 23:00:00
18942,18890,10,2019-12-29 23:00:00
18943,18890,8,2019-12-18 23:00:00
18944,18892,6,2019-12-30 23:00:00
18945,18892,4,2019-12-03 23:00:00
18946,18894,8,2019-12-23 23:00:00
18947,18895,7,2019-12-28 23:00:00
18948,18895,3,2019-12-30 23:00:00
18949,18897,2,2019-12-23 23:00:00
18950,18898,10,2019-12-08 23:00:00
18951,18899,1,2019-12-07 23:00:00
18952,18899,10,2019-12-07 23:00:00
18953,18900,10,2019-12-16 23:00:00
18954,18901,4,2019-12-22 23:00:00
18955,18901,7,2019-12-23 23:00:00
18956,18902,7,2019-12-23 23:00:00
18957,18902,10,2019-12-17 23:00:00
18958,18903,9,2019-12-20 23:00:00
18959,18904,8,2019-12-15 23:00:00
18960,18905,6,2019-12-22 23:00:00
18961,18906,8,2019-12-16 23:00:00
18962,18906,5,2019-12-23 23:00:00
18963,18908,9,2019-12-23 23:00:00
18964,18909,10,2019-12-19 23:00:00
18965,18909,9,2019-12-23 23:00:00
18966,18910,7,2019-12-26 23:00:00
18967,18910,5,2019-12-20 23:00:00
18968,18911,10,2019-12-29 23:00:00
18969,18912,7,2019-12-25 23:00:00
18970,18912,9,2019-12-26 23:00:00
18971,18913,5,2019-12-12 23:00:00
18972,18913,10,2019-12-15 23:00:00
18973,18914,1,2019-12-17 23:00:00
18974,18914,10,2019-12-24 23:00:00
18975,18915,10,2019-12-18 23:00:00
18976,18916,9,2019-12-20 23:00:00
18977,18917,5,2019-12-28 23:00:00
18978,18917,8,2019-12-28 23:00:00
18979,18918,10,2019-12-07 23:00:00
18980,18919,8,2019-12-21 23:00:00
18981,18920,9,2019-12-25 23:00:00
18982,18920,10,2019-12-07 23:00:00
18983,18921,9,2019-12-24 23:00:00
18984,18922,10,2019-12-11 23:00:00
18985,18922,3,2019-12-31 23:00:00
18986,18923,7,2019-12-21 23:00:00
18987,18923,10,2019-12-24 23:00:00
18988,18925,1,2019-12-15 23:00:00
18989,18926,5,2019-12-26 23:00:00
18990,18926,7,2019-12-23 23:00:00
18991,18927,4,2019-12-25 23:00:00
18992,18929,9,2019-12-20 23:00:00
18993,18930,8,2019-12-20 23:00:00
18994,18931,10,2019-12-31 23:00:00
18995,18931,4,2019-12-31 23:00:00
18996,18932,7,2019-12-31 23:00:00
18997,18932,5,2019-12-31 23:00:00
18998,18933,10,2019-12-23 23:00:00
18999,18934,10,2019-12-26 23:00:00
19000,18935,10,2019-12-25 23:00:00
19001,18935,5,2019-12-26 23:00:00
19002,18936,9,2019-12-24 23:00:00
19003,18936,9,2019-12-26 23:00:00
19004,18938,10,2019-12-28 23:00:00
19005,18943,1,2019-12-29 23:00:00
19006,18944,3,2019-12-22 23:00:00
19007,18945,8,2019-12-17 23:00:00
19008,18946,10,2019-12-18 23:00:00
19009,18947,8,2019-12-31 23:00:00
19010,18947,10,2019-12-31 23:00:00
19011,18948,9,2019-12-31 23:00:00
19012,18948,4,2019-12-31 23:00:00
19013,18952,2,2019-12-29 23:00:00
19014,18953,10,2019-12-31 23:00:00
19015,18954,10,2019-12-30 23:00:00
19016,18955,10,2019-12-31 23:00:00
